symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
TORNTPOWER.NS,2023-03-31,3M,INR,,,71779900000.0,3288200000.0,2864800000.0,,,4490700000.0,8424300000.0,11712500000.0,-14314000000.0,1741900000.0,1741900000.0,-348600000.0,4490700000.0,4490700000.0,4839300000.0,4490700000.0,4490700000.0,4839300000.0,-1203500000.0,-1203500000.0,10607500000.0,3690474557.045373,-23408800000.0,9094800000.0,57465900000.0,-2206200000.0,-24578900000.0,0.0,6682400000.0,71779900000.0,3288200000.0,239600000.0,304774557.045373,1843100000.0,0.275814,48371100000.0,57465900000.0,1105000000.0,1105000000.0
TORNTPOWER.NS,2023-06-30,3M,INR,480734201.0,10.76,56313200000.0,3319600000.0,3319600000.0,480734201.0,10.76,5172700000.0,9385200000.0,12704800000.0,16963000000.0,2272500000.0,2272500000.0,-150100000.0,5172700000.0,5172700000.0,5322800000.0,5172700000.0,5172700000.0,5322800000.0,-2272500000.0,-2272500000.0,12704800000.0,5172700000.0,8434800000.0,8528200000.0,73276200000.0,857000000.0,3652900000.0,0.0,7112700000.0,56313200000.0,3319600000.0,,0.0,1789900000.0,0.251648,64748000000.0,73276200000.0,,
TORNTPOWER.NS,2023-09-30,3M,INR,480703839.0,10.94,52179900000.0,3417400000.0,3417400000.0,480703839.0,10.94,5258900000.0,9878600000.0,13296000000.0,17429300000.0,2471900000.0,2471900000.0,-166600000.0,5258900000.0,5258900000.0,5425500000.0,5258900000.0,5258900000.0,5425500000.0,-2471900000.0,-2471900000.0,13296000000.0,5258900000.0,8632600000.0,8796700000.0,69609200000.0,1081900000.0,3598600000.0,0.0,7406700000.0,52179900000.0,3417400000.0,,0.0,1981200000.0,0.267488,60812500000.0,69609200000.0,,
TORNTPOWER.NS,2023-09-30,TTM,INR,480683119.0,45.29,,,,480683119.0,45.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORNTPOWER.NS,2023-12-31,3M,INR,480413885.0,7.49,47835300000.0,3487800000.0,3487800000.0,480413885.0,7.49,3598300000.0,7488400000.0,10976200000.0,15825600000.0,2354900000.0,2354900000.0,-143000000.0,3598300000.0,3598300000.0,3741300000.0,3598300000.0,3598300000.0,3741300000.0,-2354900000.0,-2354900000.0,10976200000.0,3598300000.0,8872800000.0,6952800000.0,63660900000.0,535600000.0,3825500000.0,0.0,5133500000.0,47835300000.0,3487800000.0,,0.0,1392200000.0,0.271199,56708100000.0,63660900000.0,,
TORNTPOWER.NS,2023-12-31,TTM,INR,480604603.0,38.54,208833400000.0,13513000000.0,13089600000.0,480604603.0,38.54,18520600000.0,35176500000.0,48689500000.0,55178800000.0,8841200000.0,8841200000.0,-808300000.0,18520600000.0,18520600000.0,19328900000.0,18520600000.0,18520600000.0,19328900000.0,-8302800000.0,-8302800000.0,47584500000.0,17709580778.650707,21806300000.0,33372500000.0,264012200000.0,268300000.0,5773000000.0,0.0,26335300000.0,208833400000.0,13513000000.0,,293980778.650708,7006400000.0,0.266046,230639700000.0,264012200000.0,1105000000.0,1105000000.0
