symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
IPCALAB.NS,2023-03-31,3M,INR,,,6921800000.0,695400000.0,441700000.0,,,765200000.0,1474400000.0,2169800000.0,7819800000.0,180000000.0,180000000.0,-16200000.0,765200000.0,765200000.0,781400000.0,765200000.0,765200000.0,781400000.0,582500000.0,582500000.0,1913500000.0,604675888.442522,6309300000.0,1510500000.0,14741600000.0,-739800000.0,-5363900000.0,,0.0,1294400000.0,6921800000.0,695400000.0,106600000.0,95775888.442522,483700000.0,0.373687,13231100000.0,14741600000.0,256300000.0,256300000.0
IPCALAB.NS,2023-06-30,3M,INR,253613707.0,6.42,5153300000.0,692700000.0,692700000.0,253613707.0,6.42,1628200000.0,2832000000.0,3524700000.0,10722500000.0,313800000.0,313800000.0,-12800000.0,1628200000.0,1628200000.0,1641000000.0,1628200000.0,1628200000.0,1641000000.0,-313800000.0,-313800000.0,3524700000.0,1628200000.0,8339000000.0,2383500000.0,15875800000.0,448500000.0,4071200000.0,,0.0,2518200000.0,5153300000.0,692700000.0,0.0,0.0,856100000.0,0.339965,13492300000.0,15875800000.0,0.0,0.0
IPCALAB.NS,2023-09-30,3M,INR,253601399.0,5.72,6775800000.0,903400000.0,903400000.0,253601399.0,5.72,1450600000.0,2694800000.0,3598200000.0,13563800000.0,441200000.0,441200000.0,85700000.0,1450600000.0,1450600000.0,1364900000.0,1450600000.0,1450600000.0,1364900000.0,-441200000.0,-441200000.0,3598200000.0,1450600000.0,11254500000.0,2309300000.0,20339600000.0,385500000.0,6092400000.0,,0.0,2253600000.0,6775800000.0,903400000.0,0.0,0.0,879200000.0,0.390131,18030300000.0,20339600000.0,0.0,0.0
IPCALAB.NS,2023-09-30,TTM,INR,253646987.0,19.41,,,,253646987.0,19.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPCALAB.NS,2023-12-31,3M,INR,253709450.0,7.09,6969500000.0,995000000.0,995000000.0,253709450.0,7.09,1798800000.0,3222900000.0,4217900000.0,13559100000.0,334000000.0,334000000.0,-411200000.0,1798800000.0,1798800000.0,2210000000.0,1798800000.0,1798800000.0,2210000000.0,-334000000.0,-334000000.0,3537800000.0,1274641098.688082,11240800000.0,2318300000.0,20528600000.0,224500000.0,5655400000.0,-680100000.0,0.0,2888900000.0,6969500000.0,995000000.0,680100000.0,155941098.688082,662400000.0,0.229291,18210300000.0,20528600000.0,680100000.0,680100000.0
IPCALAB.NS,2023-12-31,TTM,INR,253642598.0,22.25,25820400000.0,3286500000.0,3032800000.0,253642598.0,22.25,5642800000.0,10224100000.0,13510600000.0,45641500000.0,1269000000.0,1269000000.0,-354500000.0,5642800000.0,5642800000.0,5997300000.0,5642800000.0,5642800000.0,5997300000.0,-506500000.0,-506500000.0,12574200000.0,5007696798.472379,37119900000.0,8521600000.0,71461900000.0,318700000.0,10431400000.0,,0.0,8955100000.0,25820400000.0,3286500000.0,786700000.0,301296798.472379,2881400000.0,0.321761,62940300000.0,71461900000.0,936400000.0,936400000.0
