symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
LAURUSLABS.NS,2023-03-31,3M,INR,,,7609700000.0,870100000.0,870100000.0,,,1029800000.0,1579600000.0,2449700000.0,5936000000.0,108200000.0,108200000.0,-22900000.0,1029800000.0,1029800000.0,1052700000.0,1029800000.0,1029800000.0,1052700000.0,-259600000.0,-259600000.0,2449700000.0,1029800000.0,3689100000.0,2246900000.0,13545700000.0,17100000.0,-338900000.0,0.0,1471400000.0,7609700000.0,870100000.0,0.0,399000000.0,0.27117,11298800000.0,13545700000.0,,
LAURUSLABS.NS,2023-06-30,3M,INR,540217391.0,0.46,5839200000.0,905500000.0,905500000.0,540217391.0,0.46,248500000.0,797700000.0,1703200000.0,5978700000.0,391900000.0,391900000.0,-19400000.0,248500000.0,248500000.0,267900000.0,248500000.0,248500000.0,267900000.0,-391900000.0,-391900000.0,1703200000.0,248500000.0,5217000000.0,761700000.0,11817900000.0,36000000.0,2712200000.0,0.0,405800000.0,5839200000.0,905500000.0,0.0,121800000.0,0.300148,11056200000.0,11817900000.0,,
LAURUSLABS.NS,2023-09-30,3M,INR,535507246.0,0.69,5810800000.0,933700000.0,933700000.0,543382353.0,0.68,369500000.0,962800000.0,1896500000.0,6433700000.0,423900000.0,423900000.0,-1700000.0,369500000.0,369500000.0,371200000.0,369500000.0,369500000.0,371200000.0,-423900000.0,-423900000.0,1896500000.0,369500000.0,5488700000.0,945000000.0,12244500000.0,17800000.0,2915700000.0,0.0,538900000.0,5810800000.0,933700000.0,0.0,145700000.0,0.270366,11299500000.0,12244500000.0,,
LAURUSLABS.NS,2023-09-30,TTM,INR,537786141.0,6.83,,,,541115257.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAURUSLABS.NS,2023-12-31,3M,INR,538139535.0,0.43,5454100000.0,984100000.0,984100000.0,538139535.0,0.43,231400000.0,854400000.0,1838500000.0,6495100000.0,508200000.0,508200000.0,-2000000.0,231400000.0,231400000.0,233400000.0,231400000.0,231400000.0,233400000.0,-508200000.0,-508200000.0,1838500000.0,231400000.0,5665000000.0,830100000.0,11949200000.0,24300000.0,3131300000.0,0.0,346200000.0,5454100000.0,984100000.0,0.0,94500000.0,0.272964,11119100000.0,11949200000.0,,
LAURUSLABS.NS,2023-12-31,TTM,INR,537997067.0,3.48,24713800000.0,3693400000.0,3693400000.0,540853437.0,3.47,1879200000.0,4194500000.0,7887900000.0,24843500000.0,1432200000.0,1432200000.0,-46000000.0,1879200000.0,1879200000.0,1925200000.0,1879200000.0,1879200000.0,1925200000.0,-1583600000.0,-1583600000.0,7886000000.0,1877823440.611085,20059800000.0,4783700000.0,49557300000.0,,8420300000.0,0.0,2762300000.0,24713800000.0,3693400000.0,523440.611085,761000000.0,0.275495,44773600000.0,49557300000.0,1900000.0,1900000.0
