symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
SAIL.NS,2019-12-31,TTM,INR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121900000.0,,,,,,121900000.0,121900000.0
SAIL.NS,2023-03-31,3M,INR,,,155206100000.0,13646700000.0,13646700000.0,,,11592100000.0,20788400000.0,34435100000.0,136100500000.0,5170000000.0,5170000000.0,,11592100000.0,11592100000.0,11592100000.0,11592100000.0,11592100000.0,11592100000.0,-5170000000.0,-5170000000.0,34839300000.0,11892100436.664448,120505600000.0,15594900000.0,291306600000.0,2857300000.0,72469400000.0,,0.0,15618400000.0,155206100000.0,13646700000.0,-404200000.0,-104199563.335553,4026300000.0,0.257792,275711700000.0,291306600000.0,-404200000.0,-404200000.0
SAIL.NS,2023-06-30,3M,INR,4166274510.0,0.51,130711100000.0,12751800000.0,12751800000.0,4166274510.0,0.51,2124800000.0,9007700000.0,21759500000.0,112879900000.0,6126000000.0,6126000000.0,,2124800000.0,2124800000.0,2124800000.0,2124800000.0,2124800000.0,2124800000.0,-6126000000.0,-6126000000.0,21759500000.0,2124800000.0,109143500000.0,3736400000.0,243591000000.0,4637300000.0,67901100000.0,,0.0,2881700000.0,130711100000.0,12751800000.0,0.0,0.0,756900000.0,0.262657,239854600000.0,243591000000.0,0.0,0.0
SAIL.NS,2023-09-30,3M,INR,4131613924.0,3.16,155557300000.0,13265900000.0,13265900000.0,4131613924.0,3.16,13055900000.0,23750000000.0,37015900000.0,141563400000.0,6052200000.0,6052200000.0,0.0,13055900000.0,13055900000.0,13055900000.0,13055900000.0,13055900000.0,13055900000.0,-6052200000.0,-6052200000.0,41165500000.0,16117114537.40013,116075700000.0,25487700000.0,297120700000.0,1461200000.0,71518600000.0,4149600000.0,0.0,17697800000.0,155557300000.0,13265900000.0,-4149600000.0,-1088385462.599871,4641900000.0,0.262287,271633000000.0,297120700000.0,-4149600000.0,-4149600000.0
SAIL.NS,2023-09-30,TTM,INR,4126806972.0,7.8,,,,4126806972.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAIL.NS,2023-12-31,3M,INR,4146274510.0,1.02,112124700000.0,13207900000.0,13207900000.0,4146274510.0,1.02,4229200000.0,11765100000.0,24973000000.0,121361700000.0,6138500000.0,6138500000.0,0.0,4229200000.0,4229200000.0,4229200000.0,4229200000.0,4229200000.0,4229200000.0,-6138500000.0,-6138500000.0,24208400000.0,3654493015.320087,113145000000.0,8216700000.0,233486400000.0,1436900000.0,70515200000.0,,0.0,5626600000.0,112124700000.0,13207900000.0,764600000.0,189893015.320087,1397400000.0,0.248356,225269700000.0,233486400000.0,764600000.0,764600000.0
SAIL.NS,2023-12-31,TTM,INR,4125777053.0,7.51,553599200000.0,52872200000.0,52872200000.0,4125777053.0,7.51,31002000000.0,65311200000.0,118183400000.0,511905500000.0,23486700000.0,23486700000.0,,31002000000.0,31002000000.0,31002000000.0,31002000000.0,31002000000.0,31002000000.0,-23486700000.0,-23486700000.0,121972600000.0,33810707298.353836,458869700000.0,53035800000.0,1065504700000.0,10392700000.0,282404300000.0,,0.0,41824500000.0,553599200000.0,52872200000.0,-3789200000.0,-980492701.646164,10822500000.0,0.25876,1012468900000.0,1065504700000.0,-3789200000.0,-3789200000.0
