symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
AMBUJACEM.NS,2022-09-30,TTM,INR,1986714270.0,9.03,54231400000.0,12853600000.0,12688600000.0,1987034094.0,9.03,17947000000.0,29891500000.0,42745100000.0,248608500000.0,1436300000.0,1436300000.0,-4094700000.0,17947000000.0,17947000000.0,22041700000.0,17947000000.0,17947000000.0,22041700000.0,1829900000.0,1829900000.0,43973800000.0,18898764063.86179,221899200000.0,26709300000.0,302839900000.0,1020500000.0,118654400000.0,0.0,28455200000.0,54231400000.0,12853600000.0,77027400000.0,77801500000.0,-1410400000.0,-276935936.13821,6413500000.0,0.225389,276130600000.0,302839900000.0,-1228700000.0,-1228700000.0
AMBUJACEM.NS,2023-06-30,3M,INR,1985986842.0,4.56,11137900000.0,3717200000.0,3717200000.0,2101183295.0,4.31,9056100000.0,15637300000.0,19354500000.0,75991100000.0,520700000.0,520700000.0,-2298500000.0,9056100000.0,9056100000.0,11354600000.0,9056100000.0,9056100000.0,11354600000.0,-520700000.0,-520700000.0,19354500000.0,9056100000.0,63038800000.0,12952300000.0,87129000000.0,2632400000.0,33425300000.0,0.0,15116600000.0,11137900000.0,3717200000.0,22119400000.0,22119400000.0,0.0,0.0,3762000000.0,0.248865,74176700000.0,87129000000.0,0.0,0.0
AMBUJACEM.NS,2023-09-30,3M,INR,1987368421.0,3.99,10330100000.0,3809000000.0,3809000000.0,2120213904.0,3.74,7929600000.0,14009600000.0,17818600000.0,63909400000.0,612500000.0,612500000.0,-1942800000.0,7929600000.0,7929600000.0,9872400000.0,7929600000.0,7929600000.0,9872400000.0,-612500000.0,-612500000.0,17818600000.0,7929600000.0,54700200000.0,9209200000.0,74239500000.0,4760400000.0,29475300000.0,0.0,13397100000.0,10330100000.0,3809000000.0,18004000000.0,18004000000.0,0.0,0.0,3524700000.0,0.263094,65030300000.0,74239500000.0,0.0,0.0
AMBUJACEM.NS,2023-12-31,3M,INR,1988043478.0,4.14,11895700000.0,4177000000.0,4177000000.0,2132253886.0,3.86,8230500000.0,15182600000.0,19359600000.0,69392300000.0,701400000.0,701400000.0,-2665000000.0,8230500000.0,8230500000.0,10895500000.0,8230500000.0,8230500000.0,10895500000.0,-701400000.0,-701400000.0,19359600000.0,8230500000.0,56248300000.0,13144000000.0,81288000000.0,1936500000.0,30182000000.0,0.0,14481200000.0,11895700000.0,4177000000.0,18692400000.0,18692400000.0,0.0,0.0,3585700000.0,0.247611,68144000000.0,81288000000.0,0.0,0.0
