symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
HDFCAMC.NS,2023-03-31,3M,INR,,,540000000.0,132500000.0,132500000.0,,,3761700000.0,4941300000.0,5073800000.0,4869500000.0,23800000.0,23800000.0,0.0,3761700000.0,3761700000.0,3761700000.0,3761700000.0,3761700000.0,3761700000.0,279400000.0,279400000.0,5073800000.0,3761700000.0,897000000.0,3972500000.0,5409500000.0,-2147100000.0,-221600000.0,0.0,4917500000.0,540000000.0,132500000.0,0.0,1155800000.0,0.235038,1437000000.0,5409500000.0,,
HDFCAMC.NS,2023-06-30,3M,INR,213415288.0,22.37,738000000.0,129100000.0,129100000.0,213415288.0,22.37,4774100000.0,5736000000.0,5865100000.0,5007400000.0,23400000.0,23400000.0,,4774100000.0,4774100000.0,4774100000.0,4774100000.0,4774100000.0,4774100000.0,-23400000.0,-23400000.0,5865100000.0,4774100000.0,852200000.0,4155200000.0,5745400000.0,1580800000.0,613400000.0,0.0,5712600000.0,738000000.0,129100000.0,0.0,938500000.0,0.164286,1590200000.0,5745400000.0,,
HDFCAMC.NS,2023-09-30,3M,INR,213443902.0,20.5,801800000.0,129800000.0,129800000.0,213548072.0,20.49,4375600000.0,5914000000.0,6043800000.0,5629000000.0,22700000.0,22700000.0,0.0,4375600000.0,4375600000.0,4375600000.0,4375600000.0,4375600000.0,4375600000.0,-22700000.0,-22700000.0,6043800000.0,4375600000.0,936400000.0,4692600000.0,6430800000.0,1221400000.0,675300000.0,0.0,5891300000.0,801800000.0,129800000.0,0.0,1515700000.0,0.257278,1738200000.0,6430800000.0,,
HDFCAMC.NS,2023-12-31,3M,INR,213438320.0,22.86,780300000.0,130900000.0,130900000.0,213812445.0,22.82,4879200000.0,6389900000.0,6520800000.0,5932900000.0,21600000.0,21600000.0,0.0,4879200000.0,4879200000.0,4879200000.0,4879200000.0,4879200000.0,4879200000.0,-21600000.0,-21600000.0,6520800000.0,4879200000.0,971500000.0,4961400000.0,6713200000.0,1428500000.0,710900000.0,0.0,6368300000.0,780300000.0,130900000.0,0.0,1489100000.0,0.23383,1751800000.0,6713200000.0,,
HDFCAMC.NS,2023-12-31,TTM,INR,213468180.0,83.29,2539500000.0,522400000.0,522400000.0,213539916.0,83.26,17780200000.0,22970800000.0,23493200000.0,21759400000.0,91500000.0,91500000.0,0.0,17780200000.0,17780200000.0,17780200000.0,17780200000.0,17780200000.0,17780200000.0,211700000.0,211700000.0,20682400000.0,15595841817.712955,3989400000.0,17770000000.0,24298900000.0,2084900000.0,1788700000.0,0.0,22879300000.0,2539500000.0,522400000.0,626441817.712955,5099100000.0,0.22287,6528900000.0,24298900000.0,2810800000.0,2810800000.0
