symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
DIVISLAB.NS,2019-12-31,TTM,INR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12500000.0,,,,,,-12500000.0,-12500000.0
DIVISLAB.NS,2023-03-31,3M,INR,,,8275800000.0,870200000.0,831000000.0,,,3209700000.0,4663800000.0,5534000000.0,10216200000.0,-1000000.0,-1000000.0,0.0,3209700000.0,3209700000.0,3209700000.0,3209700000.0,3209700000.0,3209700000.0,2030600000.0,2030600000.0,5534000000.0,3209700000.0,6143200000.0,4073000000.0,18492000000.0,-2724200000.0,885500000.0,0.0,4664800000.0,8275800000.0,870200000.0,,0.0,1455100000.0,0.311932,14419000000.0,18492000000.0,,
DIVISLAB.NS,2023-06-30,3M,INR,265473527.0,13.41,6880000000.0,930000000.0,930000000.0,265473527.0,13.41,3560000000.0,4920000000.0,5850000000.0,10900000000.0,0.0,0.0,0.0,3560000000.0,3560000000.0,3560000000.0,3560000000.0,3560000000.0,3560000000.0,0.0,0.0,5850000000.0,3560000000.0,6790000000.0,4110000000.0,17780000000.0,810000000.0,3230000000.0,0.0,4920000000.0,6880000000.0,930000000.0,0.0,0.0,1360000000.0,0.276423,13670000000.0,17780000000.0,0.0,0.0
DIVISLAB.NS,2023-09-30,3M,INR,265446224.0,13.11,8100000000.0,950000000.0,950000000.0,265446224.0,13.11,3480000000.0,4700000000.0,5650000000.0,10990000000.0,10000000.0,10000000.0,0.0,3480000000.0,3480000000.0,3480000000.0,3480000000.0,3480000000.0,3480000000.0,-10000000.0,-10000000.0,5650000000.0,3480000000.0,7150000000.0,3840000000.0,19090000000.0,860000000.0,3540000000.0,0.0,4690000000.0,8100000000.0,950000000.0,0.0,0.0,1210000000.0,0.257996,15250000000.0,19090000000.0,0.0,0.0
DIVISLAB.NS,2023-09-30,TTM,INR,265427725.0,50.17,,,,265427725.0,50.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIVISLAB.NS,2023-12-31,3M,INR,268888889.0,13.5,7290000000.0,950000000.0,950000000.0,268888889.0,13.5,3630000000.0,4890000000.0,5840000000.0,11260000000.0,0.0,0.0,50000000.0,3630000000.0,3630000000.0,3580000000.0,3630000000.0,3630000000.0,3580000000.0,0.0,0.0,5840000000.0,3630000000.0,7320000000.0,3940000000.0,18550000000.0,780000000.0,3690000000.0,0.0,4890000000.0,7290000000.0,950000000.0,0.0,0.0,1310000000.0,0.267894,14610000000.0,18550000000.0,0.0,0.0
DIVISLAB.NS,2023-12-31,TTM,INR,265320046.0,52.11,30547200000.0,3701800000.0,3662600000.0,265320046.0,52.11,13793800000.0,19169600000.0,22871400000.0,43362200000.0,3300000.0,3300000.0,,13793800000.0,13793800000.0,13833800000.0,13793800000.0,13793800000.0,13833800000.0,2026300000.0,2026300000.0,22882700000.0,13801956083.333769,27410600000.0,15951600000.0,73909400000.0,923000000.0,11347500000.0,0.0,19166300000.0,30547200000.0,3701800000.0,-11300000.0,-3143916.666232,5332500000.0,0.278223,57957800000.0,73909400000.0,-11300000.0,-11300000.0
