symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
MAZDOCK.NS,2023-03-31,3M,INR,,,15669700000.0,203700000.0,203700000.0,,,3261900000.0,4041400000.0,4245100000.0,2684700000.0,46100000.0,46100000.0,3261900000.0,3261900000.0,3261900000.0,3261900000.0,3261900000.0,3261900000.0,6000700000.0,6000700000.0,4196900000.0,3226094733.812229,734000000.0,1950700000.0,18354400000.0,-4005300000.0,-2181300000.0,0.0,3995300000.0,15669700000.0,203700000.0,48200000.0,12394733.812229,1027400000.0,0.257152,16403700000.0,18354400000.0,48200000.0,48200000.0
MAZDOCK.NS,2023-06-30,3M,INR,201629250.0,15.59,17296600000.0,197400000.0,197400000.0,201629250.0,15.59,3143400000.0,3846100000.0,4043500000.0,4431000000.0,12900000.0,12900000.0,3143400000.0,3143400000.0,3143400000.0,3143400000.0,3143400000.0,3143400000.0,-12900000.0,-12900000.0,4043500000.0,3143400000.0,2911500000.0,1519500000.0,21727600000.0,2326600000.0,535000000.0,0.0,3833200000.0,17296600000.0,197400000.0,0.0,0.0,967000000.0,0.25227,20208100000.0,21727600000.0,0.0,0.0
MAZDOCK.NS,2023-09-30,3M,INR,201745455.0,16.5,12831700000.0,201900000.0,201900000.0,201745455.0,16.5,3328800000.0,4079100000.0,4281000000.0,5445300000.0,12700000.0,12700000.0,3328800000.0,3328800000.0,3328800000.0,3328800000.0,3328800000.0,3328800000.0,-12700000.0,-12700000.0,4281000000.0,3328800000.0,3881000000.0,1564300000.0,18277000000.0,2514800000.0,1373200000.0,0.0,4066400000.0,12831700000.0,201900000.0,0.0,0.0,1027700000.0,0.25273,16712700000.0,18277000000.0,0.0,0.0
MAZDOCK.NS,2023-09-30,TTM,INR,201688523.0,65.82,,,,201688523.0,65.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDOCK.NS,2023-12-31,3M,INR,201666667.0,31.08,14354200000.0,202700000.0,202700000.0,201666667.0,31.08,6267800000.0,7875200000.0,8077900000.0,9270500000.0,12900000.0,12900000.0,6267800000.0,6267800000.0,6267800000.0,6267800000.0,6267800000.0,6267800000.0,-12900000.0,-12900000.0,8077900000.0,6267800000.0,4081400000.0,5189100000.0,23624700000.0,2686100000.0,1655300000.0,0.0,7862300000.0,14354200000.0,202700000.0,0.0,0.0,1946900000.0,0.247625,18435600000.0,23624700000.0,0.0,0.0
MAZDOCK.NS,2023-12-31,TTM,INR,201681656.0,79.34,60152200000.0,805700000.0,805700000.0,201681656.0,79.34,16001900000.0,19841800000.0,20647500000.0,21831500000.0,84600000.0,84600000.0,16001900000.0,16001900000.0,16001900000.0,16001900000.0,16001900000.0,16001900000.0,5962200000.0,5962200000.0,20599300000.0,15965822456.623407,11607900000.0,10223600000.0,81983700000.0,3522200000.0,1382200000.0,0.0,19757200000.0,60152200000.0,805700000.0,48200000.0,12122456.623408,4969000000.0,0.251503,71760100000.0,81983700000.0,48200000.0,48200000.0
