symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
APOLLOTYRE.NS,2023-03-31,3M,INR,,,36960750000.0,3724330000.0,2494110000.0,,,4273980000.0,6507550000.0,10231880000.0,21054490000.0,1241980000.0,1241980000.0,4273980000.0,4273980000.0,4273980000.0,4273980000.0,4273980000.0,4273980000.0,-1327050000.0,-1327050000.0,9966220000.0,4058347974.065486,14586690000.0,6467800000.0,58015240000.0,-183100000.0,898590000.0,0.0,5265570000.0,36960750000.0,3724330000.0,,265660000.0,50027974.065486,991590000.0,0.188316,51547440000.0,58015240000.0,265660000.0,265660000.0
APOLLOTYRE.NS,2023-06-30,3M,INR,635052800.0,6.25,34319160000.0,3619740000.0,3619740000.0,635052800.0,6.25,3969080000.0,7118650000.0,10738390000.0,28126640000.0,1354640000.0,1354640000.0,3969080000.0,3969080000.0,3969080000.0,3969080000.0,3969080000.0,3969080000.0,-1354640000.0,-1354640000.0,10870370000.0,4059961032.19807,21231870000.0,6894770000.0,62445800000.0,355430000.0,10224340000.0,0.0,5764010000.0,34319160000.0,3619740000.0,131980000.0,-131980000.0,-41098967.80193,1794930000.0,0.311403,55551030000.0,62445800000.0,-131980000.0,-131980000.0
APOLLOTYRE.NS,2023-09-30,3M,INR,634874163.0,7.47,34121350000.0,3602650000.0,3602650000.0,634874163.0,7.47,4742510000.0,8128120000.0,11730770000.0,28675310000.0,1327970000.0,1327970000.0,4742510000.0,4742510000.0,4742510000.0,4742510000.0,4742510000.0,4742510000.0,-1327970000.0,-1327970000.0,11852850000.0,4827650124.967832,20678920000.0,7996390000.0,62796660000.0,253210000.0,9682120000.0,0.0,6800150000.0,34121350000.0,3602650000.0,,-122080000.0,-36939875.032168,2057640000.0,0.302587,54800270000.0,62796660000.0,-122080000.0,-122080000.0
APOLLOTYRE.NS,2023-09-30,TTM,INR,635178360.0,25.49,,,,635178360.0,25.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOLLOTYRE.NS,2023-12-31,3M,INR,635071611.0,7.82,35191850000.0,3676190000.0,3676190000.0,635071611.0,7.82,4966260000.0,8438250000.0,12114440000.0,30761840000.0,1230400000.0,1230400000.0,4966260000.0,4966260000.0,4966260000.0,4966260000.0,4966260000.0,4966260000.0,-1230400000.0,-1230400000.0,12265460000.0,5070313855.893228,22357020000.0,8404820000.0,65953690000.0,183900000.0,11011770000.0,0.0,7207850000.0,35191850000.0,3676190000.0,,-151020000.0,-46966144.106772,2241590000.0,0.310993,57548870000.0,65953690000.0,-151020000.0,-151020000.0
APOLLOTYRE.NS,2023-12-31,TTM,INR,635163641.0,28.92,140567640000.0,14622810000.0,13392590000.0,635163641.0,28.92,18368720000.0,30192580000.0,44815390000.0,108642740000.0,5155000000.0,5155000000.0,18368720000.0,18368720000.0,18368720000.0,18368720000.0,18368720000.0,18368720000.0,-5240070000.0,-5240070000.0,44954810000.0,18471004922.99975,78879870000.0,29762870000.0,249210380000.0,609440000.0,31940880000.0,0.0,25037580000.0,140567640000.0,14622810000.0,,-139420000.0,-37135077.000253,6668860000.0,0.266354,219447510000.0,249210380000.0,-139420000.0,-139420000.0
