symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
PIIND.NS,2023-03-31,3M,INR,,,8639000000.0,578000000.0,578000000.0,,,2805000000.0,3357000000.0,3935000000.0,7017000000.0,33000000.0,33000000.0,2805000000.0,2805000000.0,2805000000.0,2805000000.0,2805000000.0,2805000000.0,-33000000.0,-33000000.0,3935000000.0,2805000000.0,4167000000.0,2850000000.0,15656000000.0,495000000.0,2244000000.0,0.0,3324000000.0,8639000000.0,578000000.0,,0.0,519000000.0,0.156137,12806000000.0,15656000000.0,,
PIIND.NS,2023-06-30,3M,INR,151703645.0,25.24,10218000000.0,697000000.0,697000000.0,151703645.0,25.24,3829000000.0,4497000000.0,5194000000.0,8886000000.0,43000000.0,43000000.0,3829000000.0,3829000000.0,3829000000.0,3829000000.0,3829000000.0,3829000000.0,-43000000.0,-43000000.0,5194000000.0,3829000000.0,4905000000.0,3981000000.0,19104000000.0,469000000.0,2473000000.0,0.0,4454000000.0,10218000000.0,697000000.0,0.0,0.0,625000000.0,0.140323,15123000000.0,19104000000.0,0.0,0.0
PIIND.NS,2023-09-30,3M,INR,151720871.0,31.67,11311000000.0,803000000.0,803000000.0,151768793.0,31.66,4805000000.0,5200000000.0,6003000000.0,9858000000.0,78000000.0,78000000.0,4805000000.0,4805000000.0,4805000000.0,4805000000.0,4805000000.0,4805000000.0,-78000000.0,-78000000.0,6003000000.0,4805000000.0,5147000000.0,4711000000.0,21169000000.0,469000000.0,2706000000.0,0.0,5122000000.0,11311000000.0,803000000.0,0.0,0.0,317000000.0,0.06189,16458000000.0,21169000000.0,0.0,0.0
PIIND.NS,2023-09-30,TTM,INR,151689834.0,98.6,,,,151702049.0,98.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIIND.NS,2023-12-31,3M,INR,151605272.0,29.59,8813000000.0,783000000.0,783000000.0,151656525.0,29.58,4486000000.0,5328000000.0,6111000000.0,10162000000.0,70000000.0,70000000.0,4486000000.0,4486000000.0,4486000000.0,4486000000.0,4486000000.0,4486000000.0,-70000000.0,-70000000.0,6111000000.0,4486000000.0,5409000000.0,4753000000.0,18975000000.0,561000000.0,2770000000.0,0.0,5258000000.0,8813000000.0,783000000.0,0.0,0.0,772000000.0,0.146824,14222000000.0,18975000000.0,0.0,0.0
PIIND.NS,2023-12-31,TTM,INR,151695551.0,104.98,38981000000.0,2861000000.0,2861000000.0,151709767.0,104.97,15925000000.0,18382000000.0,21243000000.0,35923000000.0,224000000.0,224000000.0,15925000000.0,15925000000.0,15925000000.0,15925000000.0,15925000000.0,15925000000.0,-224000000.0,-224000000.0,21243000000.0,15925000000.0,19627000000.0,16296000000.0,74904000000.0,1993000000.0,10192000000.0,0.0,18158000000.0,38981000000.0,2861000000.0,0.0,0.0,2233000000.0,0.122976,58608000000.0,74904000000.0,0.0,0.0
