symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
GLAND.NS,2023-03-31,3M,INR,,,3648410000.0,375420000.0,366680000.0,,,786830000.0,1121940000.0,1497360000.0,3874280000.0,10430000.0,10430000.0,0.0,786830000.0,786830000.0,786830000.0,786830000.0,786830000.0,786830000.0,1772140000.0,1772140000.0,1497360000.0,786830000.0,2479350000.0,1394930000.0,7522690000.0,-2004710000.0,229560000.0,0.0,1111510000.0,3648410000.0,375420000.0,,0.0,324680000.0,0.292107,6127760000.0,7522690000.0,,
GLAND.NS,2023-06-30,3M,INR,164632740.0,11.79,4529030000.0,653150000.0,653150000.0,164772496.0,11.78,1941020000.0,2661810000.0,3314960000.0,7557900000.0,49150000.0,49150000.0,0.0,1941020000.0,1941020000.0,1941020000.0,1941020000.0,1941020000.0,1941020000.0,-49150000.0,-49150000.0,3314960000.0,1941020000.0,5271510000.0,2286390000.0,12086930000.0,375420000.0,2068320000.0,0.0,2612660000.0,4529030000.0,653150000.0,0.0,0.0,671640000.0,0.257071,9800540000.0,12086930000.0,0.0,0.0
GLAND.NS,2023-09-30,3M,INR,164755518.0,11.78,5215640000.0,813000000.0,813000000.0,164755518.0,11.78,1940820000.0,2959340000.0,3772340000.0,8518600000.0,60460000.0,60460000.0,0.0,1940820000.0,1940820000.0,1940820000.0,1940820000.0,1940820000.0,1940820000.0,-60460000.0,-60460000.0,3772340000.0,1940820000.0,6090810000.0,2427790000.0,13734240000.0,531550000.0,2228270000.0,0.0,2898880000.0,5215640000.0,813000000.0,0.0,0.0,958060000.0,0.330493,11306450000.0,13734240000.0,0.0,0.0
GLAND.NS,2023-09-30,TTM,INR,164686769.0,42.43,,,,164735699.0,42.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLAND.NS,2023-12-31,3M,INR,164683262.0,11.65,5992390000.0,1053420000.0,1053420000.0,164683262.0,11.65,1918560000.0,2884390000.0,3937810000.0,9459160000.0,52810000.0,52810000.0,0.0,1918560000.0,1918560000.0,1918560000.0,1918560000.0,1918560000.0,1918560000.0,-52810000.0,-52810000.0,3937810000.0,1918560000.0,6948680000.0,2510480000.0,15451550000.0,373910000.0,2441990000.0,0.0,2831580000.0,5992390000.0,1053420000.0,0.0,0.0,913020000.0,0.322442,12941070000.0,15451550000.0,0.0,0.0
GLAND.NS,2023-12-31,TTM,INR,164702767.0,39.99,19385470000.0,2894990000.0,2886250000.0,164722740.0,39.99,6587230000.0,9627480000.0,12522470000.0,29409940000.0,172850000.0,172850000.0,0.0,6587230000.0,6587230000.0,6587230000.0,6587230000.0,6587230000.0,6587230000.0,1609720000.0,1609720000.0,13144770000.0,7020798868.268774,20790350000.0,8619590000.0,48795410000.0,-723830000.0,6968140000.0,0.0,9454630000.0,19385470000.0,2894990000.0,-650780000.0,-188731131.731226,2867400000.0,0.30328,40175820000.0,48795410000.0,-622300000.0,-622300000.0
