symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
DELHIVERY.NS,2023-03-31,3M,INR,,,7710940000.0,2424490000.0,226360000.0,,,-1586740000.0,-1542100000.0,-1542100000.0,10885330000.0,184170000.0,184170000.0,-1586740000.0,-1586740000.0,-1586740000.0,-1586740000.0,-1586740000.0,-1586740000.0,2096660000.0,2096660000.0,-1991740000.0,-2000036745.931981,12889330000.0,-2004000000.0,18596270000.0,-2269550000.0,193530000.0,0.0,-1726270000.0,7710940000.0,2424490000.0,24550000.0,36343254.068019,-139530000.0,0.080827,20600270000.0,18596270000.0,449640000.0,449640000.0
DELHIVERY.NS,2023-06-30,3M,INR,727479675.0,-1.23,19586000000.0,1673430000.0,1673430000.0,727479675.0,-1.23,-894800000.0,-726360000.0,-726360000.0,-288180000.0,195370000.0,195370000.0,-894800000.0,-894800000.0,-894800000.0,-894800000.0,-894800000.0,-894800000.0,-195370000.0,-195370000.0,-726360000.0,-894800000.0,1515310000.0,-1803490000.0,19297820000.0,1013210000.0,1515310000.0,0.0,-921730000.0,19586000000.0,1673430000.0,0.0,0.0,-26930000.0,0.029217,21101310000.0,19297820000.0,0.0,0.0
DELHIVERY.NS,2023-09-30,3M,INR,735292857.0,-1.4,19799880000.0,,,735292857.0,-1.4,-1029410000.0,-853620000.0,-853620000.0,-382390000.0,196460000.0,196460000.0,-1029410000.0,-1029410000.0,-1029410000.0,-1029410000.0,-1029410000.0,-1029410000.0,-196460000.0,-196460000.0,-853620000.0,-1029410000.0,1485550000.0,-1867940000.0,19417490000.0,1012350000.0,1485550000.0,0.0,-1050080000.0,19799880000.0,,0.0,0.0,-20670000.0,0.019684,21285430000.0,19417490000.0,0.0,0.0
DELHIVERY.NS,2023-09-30,TTM,INR,729662725.0,-7.42,,,,729662725.0,-7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELHIVERY.NS,2023-12-31,3M,INR,731625000.0,0.16,21140960000.0,,,780400000.0,0.15,117060000.0,456310000.0,456310000.0,803720000.0,221920000.0,221920000.0,117060000.0,117060000.0,117060000.0,117060000.0,117060000.0,117060000.0,-221920000.0,-221920000.0,456310000.0,248878000.0,1536170000.0,-732450000.0,21944680000.0,1307920000.0,1536170000.0,0.0,234390000.0,21140960000.0,,-77540000.0,-23262000.0,117330000.0,0.3,22677130000.0,21944680000.0,0.0,-77540000.0
DELHIVERY.NS,2023-12-31,TTM,INR,730978669.0,-4.61,68237780000.0,,,730978669.0,-4.61,-3393890000.0,-2665770000.0,-2665770000.0,11018480000.0,797920000.0,797920000.0,-3393890000.0,-3393890000.0,-3393890000.0,-3393890000.0,-3393890000.0,-3393890000.0,1482910000.0,1482910000.0,-3115410000.0,-3758491470.974596,17426360000.0,-6407880000.0,79256260000.0,1063930000.0,4730560000.0,0.0,-3463690000.0,68237780000.0,,-52990000.0,7498529.025404,-69800000.0,0.020152,85664140000.0,79256260000.0,449640000.0,372100000.0
