symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
TVSMOTOR.NS,2023-03-31,3M,INR,,,51577200000.0,2317800000.0,312100000.0,,,3361000000.0,8727200000.0,11045000000.0,-16666300000.0,3862200000.0,3862200000.0,4300000.0,3361000000.0,3361000000.0,3356700000.0,3361000000.0,3361000000.0,3356700000.0,33684800000.0,33684800000.0,9944500000.0,2601688931.140802,12667700000.0,-29334000000.0,34910900000.0,-539200000.0,-2785400000.0,0.0,4865000000.0,51577200000.0,2317800000.0,482100000.0,341188931.140802,1508300000.0,0.310031,64244900000.0,34910900000.0,1100500000.0,1100500000.0
TVSMOTOR.NS,2023-06-30,3M,INR,475164114.0,9.14,56880800000.0,2268600000.0,2268600000.0,475164114.0,9.14,4343000000.0,10635800000.0,12904400000.0,33674300000.0,4370500000.0,4370500000.0,-71700000.0,4343000000.0,4343000000.0,4414700000.0,4343000000.0,4343000000.0,4414700000.0,-4370500000.0,-4370500000.0,12904400000.0,4343000000.0,23797000000.0,9877300000.0,90555100000.0,865400000.0,13320900000.0,0.0,6265300000.0,56880800000.0,2268600000.0,0.0,0.0,1850600000.0,0.295373,80677800000.0,90555100000.0,0.0,0.0
TVSMOTOR.NS,2023-09-30,3M,INR,475202952.0,8.13,63086500000.0,2371300000.0,2371300000.0,475202952.0,8.13,3863400000.0,11590400000.0,13961700000.0,36241700000.0,4832700000.0,4832700000.0,-295900000.0,3863400000.0,3863400000.0,4159300000.0,3863400000.0,3863400000.0,4159300000.0,-4832700000.0,-4832700000.0,13961700000.0,3863400000.0,25054200000.0,11187500000.0,99328200000.0,509300000.0,14349600000.0,0.0,6757700000.0,63086500000.0,2371300000.0,0.0,0.0,2598400000.0,0.38451,88140700000.0,99328200000.0,0.0,0.0
TVSMOTOR.NS,2023-09-30,TTM,INR,475150840.0,30.68,,,,475150840.0,30.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVSMOTOR.NS,2023-12-31,3M,INR,474950397.0,10.08,62629200000.0,2424200000.0,2424200000.0,474950397.0,10.08,4787500000.0,12446700000.0,14870900000.0,38510200000.0,4944400000.0,4944400000.0,-308600000.0,4787500000.0,4787500000.0,5096100000.0,4787500000.0,4787500000.0,5096100000.0,-4944400000.0,-4944400000.0,14870900000.0,4787500000.0,26054700000.0,12455500000.0,101139400000.0,118800000.0,15071400000.0,0.0,7502300000.0,62629200000.0,2424200000.0,0.0,0.0,2406200000.0,0.320728,88683900000.0,101139400000.0,0.0,0.0
TVSMOTOR.NS,2023-12-31,TTM,INR,475053871.0,34.43,234170000000.0,9381900000.0,7376200000.0,475053871.0,34.43,16354900000.0,43400100000.0,52782000000.0,91763600000.0,18009800000.0,18009800000.0,-671900000.0,16354900000.0,16354900000.0,17026800000.0,16354900000.0,16354900000.0,17026800000.0,19537200000.0,19537200000.0,51681500000.0,15616901890.485737,87577300000.0,4186300000.0,325933600000.0,954300000.0,39960200000.0,0.0,25390300000.0,234170000000.0,9381900000.0,482100000.0,362501890.485737,8363500000.0,0.329397,321747300000.0,325933600000.0,1100500000.0,1100500000.0
