symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
PAYTM.NS,2023-03-31,3M,INR,,,19451000000.0,1598000000.0,1500000000.0,,,-1684000000.0,-1611000000.0,-13000000.0,3035000000.0,71000000.0,71000000.0,-9000000.0,-1684000000.0,-1684000000.0,-1675000000.0,-1684000000.0,-1684000000.0,-1675000000.0,3140000000.0,3140000000.0,-436000000.0,-2105239595.719382,5709000000.0,-2674000000.0,22486000000.0,-2555000000.0,1726000000.0,0.0,-1682000000.0,19451000000.0,1598000000.0,2045000000.0,3177000000.0,-186000000.0,1760404.280618,-7000000.0,0.004162,25160000000.0,22486000000.0,423000000.0,423000000.0
PAYTM.NS,2023-06-30,3M,INR,595000000.0,-6.0,20277000000.0,1591000000.0,1591000000.0,595000000.0,-6.0,-3570000000.0,-3473000000.0,-1882000000.0,3139000000.0,67000000.0,67000000.0,14000000.0,-3570000000.0,-3570000000.0,-3584000000.0,-3570000000.0,-3570000000.0,-3584000000.0,-67000000.0,-67000000.0,-1882000000.0,-3570000000.0,7657000000.0,-4518000000.0,23416000000.0,1226000000.0,3413000000.0,0.0,-3540000000.0,20277000000.0,1591000000.0,2653000000.0,2653000000.0,,0.0,44000000.0,0.3,27934000000.0,23416000000.0,,
PAYTM.NS,2023-09-30,3M,INR,581000000.0,-5.0,21635000000.0,1801000000.0,1801000000.0,581000000.0,-5.0,-2905000000.0,-2720000000.0,-919000000.0,3551000000.0,70000000.0,70000000.0,12000000.0,-2905000000.0,-2905000000.0,-2917000000.0,-2905000000.0,-2905000000.0,-2917000000.0,-70000000.0,-70000000.0,-862000000.0,-2865100000.0,7662000000.0,-4111000000.0,25186000000.0,1439000000.0,3333000000.0,0.0,-2790000000.0,21635000000.0,1801000000.0,2528000000.0,2528000000.0,-57000000.0,-17100000.0,127000000.0,0.3,29297000000.0,25186000000.0,-57000000.0,-57000000.0
PAYTM.NS,2023-09-30,TTM,INR,649675132.0,-18.0,,,,649675132.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAYTM.NS,2023-12-31,3M,INR,732666667.0,-3.0,23398000000.0,2009000000.0,2009000000.0,732666667.0,-3.0,-2198000000.0,-2156000000.0,-147000000.0,5107000000.0,54000000.0,54000000.0,19000000.0,-2198000000.0,-2198000000.0,-2217000000.0,-2198000000.0,-2198000000.0,-2217000000.0,-54000000.0,-54000000.0,-147000000.0,-2198000000.0,8711000000.0,-3604000000.0,28505000000.0,1486000000.0,3950000000.0,0.0,-2210000000.0,23398000000.0,2009000000.0,2752000000.0,2752000000.0,0.0,0.0,7000000.0,0.3,32109000000.0,28505000000.0,0.0,0.0
PAYTM.NS,2023-12-31,TTM,INR,628168553.0,-16.0,84762000000.0,6999000000.0,6901000000.0,628168553.0,-16.0,-10357000000.0,-9960000000.0,-2961000000.0,14831000000.0,262000000.0,262000000.0,36000000.0,-10357000000.0,-10357000000.0,-10393000000.0,-10357000000.0,-10357000000.0,-10393000000.0,2949000000.0,2949000000.0,-3327000000.0,-10613200000.0,29739000000.0,-14908000000.0,99593000000.0,1596000000.0,12422000000.0,0.0,-10222000000.0,84762000000.0,6999000000.0,9978000000.0,11110000000.0,-243000000.0,109800000.0,171000000.0,0.3,114501000000.0,99593000000.0,366000000.0,366000000.0
