symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
DMART.NS,2023-03-31,3M,INR,,,91357900000.0,1640800000.0,1580800000.0,,,4601300000.0,6401800000.0,8042600000.0,13541400000.0,152100000.0,152100000.0,300000.0,4601300000.0,4601300000.0,4601000000.0,4601300000.0,4601300000.0,4601000000.0,920300000.0,920300000.0,8042600000.0,4601300000.0,7449700000.0,6091700000.0,104899300000.0,-894800000.0,-4833200000.0,0.0,6249700000.0,91357900000.0,1640800000.0,0.0,1648700000.0,0.263805,98807600000.0,104899300000.0,,
DMART.NS,2023-06-30,3M,INR,649654832.0,10.14,100632600000.0,1621800000.0,1621800000.0,650938735.0,10.12,6587500000.0,9118300000.0,10740100000.0,18021800000.0,145700000.0,145700000.0,400000.0,6587500000.0,6587500000.0,6587100000.0,6587500000.0,6587500000.0,6587100000.0,-145700000.0,-145700000.0,10740100000.0,6587500000.0,9290900000.0,8730900000.0,118654400000.0,387400000.0,5608400000.0,0.0,8972600000.0,100632600000.0,1621800000.0,0.0,2385500000.0,0.265865,109923500000.0,118654400000.0,,
DMART.NS,2023-09-30,3M,INR,650897704.0,9.58,107718100000.0,1743600000.0,1743600000.0,651577847.0,9.57,6235600000.0,8675300000.0,10418900000.0,18525600000.0,155900000.0,155900000.0,2100000.0,6235600000.0,6235600000.0,6233500000.0,6235600000.0,6235600000.0,6233500000.0,-155900000.0,-155900000.0,10418900000.0,6235600000.0,10219500000.0,8306100000.0,126243700000.0,369200000.0,6228600000.0,0.0,8519400000.0,107718100000.0,1743600000.0,0.0,2285900000.0,0.268317,117937600000.0,126243700000.0,,
DMART.NS,2023-09-30,TTM,INR,648994200.0,35.93,,,,650921033.0,35.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMART.NS,2023-12-31,3M,INR,650291902.0,10.62,115523100000.0,1893300000.0,1893300000.0,652134089.0,10.59,6906100000.0,9634800000.0,11528100000.0,20201600000.0,145500000.0,145500000.0,2000000.0,6906100000.0,6906100000.0,6904100000.0,6906100000.0,6906100000.0,6904100000.0,-145500000.0,-145500000.0,11528100000.0,6906100000.0,10896000000.0,9305600000.0,135724700000.0,329200000.0,6659600000.0,0.0,9489300000.0,115523100000.0,1893300000.0,0.0,2585200000.0,0.272433,126419100000.0,135724700000.0,,
DMART.NS,2023-12-31,TTM,INR,649570902.0,37.45,415231700000.0,6899500000.0,6839500000.0,650711562.0,37.39,24330500000.0,33830200000.0,40729700000.0,70290400000.0,599200000.0,599200000.0,4800000.0,24330500000.0,24330500000.0,24325700000.0,24330500000.0,24330500000.0,24325700000.0,473200000.0,473200000.0,40658800000.0,24278599902.8016,37856100000.0,32434300000.0,485522100000.0,191000000.0,13663400000.0,0.0,33231000000.0,415231700000.0,6899500000.0,18999902.801601,8905300000.0,0.267982,453087800000.0,485522100000.0,70900000.0,70900000.0
