symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
ESCORTS.NS,2023-03-31,3M,INR,,,16927300000.0,383700000.0,282300000.0,,,2164900000.0,2787300000.0,3171000000.0,3742700000.0,11100000.0,11100000.0,300000.0,2164900000.0,2164900000.0,2164600000.0,2164900000.0,2164900000.0,2164600000.0,1584000000.0,1584000000.0,2799700000.0,1875397809.956055,1263400000.0,2479300000.0,20670000000.0,-1766200000.0,-2582900000.0,-21300000.0,0.0,2776200000.0,16927300000.0,383700000.0,-510100000.0,81797809.956055,611600000.0,0.220301,18190700000.0,20670000000.0,371300000.0,371300000.0
ESCORTS.NS,2023-06-30,3M,INR,108333333.0,26.76,16445000000.0,403000000.0,403000000.0,108454920.0,26.73,2899000000.0,3897700000.0,4300700000.0,7106700000.0,34300000.0,34300000.0,100000.0,2899000000.0,2899000000.0,2898900000.0,2899000000.0,2899000000.0,2898900000.0,-34300000.0,-34300000.0,4300700000.0,2899000000.0,4199200000.0,2907500000.0,23551700000.0,943500000.0,2284400000.0,,0.0,3863400000.0,16445000000.0,403000000.0,0.0,0.0,964500000.0,0.249651,20644200000.0,23551700000.0,0.0,0.0
ESCORTS.NS,2023-09-30,3M,INR,108350315.0,20.61,13952000000.0,408000000.0,408000000.0,108561011.0,20.57,2233100000.0,3061200000.0,3469200000.0,6641000000.0,31300000.0,31300000.0,200000.0,2233100000.0,2233100000.0,2232900000.0,2233100000.0,2233100000.0,2232900000.0,-31300000.0,-31300000.0,3469200000.0,2233100000.0,4442000000.0,2199000000.0,20593000000.0,950900000.0,2333900000.0,,0.0,3029900000.0,13952000000.0,408000000.0,0.0,0.0,797000000.0,0.263045,18394000000.0,20593000000.0,0.0,0.0
ESCORTS.NS,2023-09-30,TTM,INR,108299928.0,84.08,,,,108473254.0,83.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESCORTS.NS,2023-12-31,3M,INR,108396947.0,26.2,16231100000.0,416400000.0,416400000.0,108604207.0,26.15,2840000000.0,3822000000.0,4238400000.0,7185100000.0,31800000.0,31800000.0,-100000.0,2840000000.0,2840000000.0,2840100000.0,2840000000.0,2840000000.0,2840100000.0,-31800000.0,-31800000.0,4238400000.0,2840000000.0,4457800000.0,2727300000.0,23416200000.0,1035900000.0,2376200000.0,,0.0,3790200000.0,16231100000.0,416400000.0,0.0,0.0,950100000.0,0.250673,20688900000.0,23416200000.0,0.0,0.0
ESCORTS.NS,2023-12-31,TTM,INR,108343909.0,93.57,63555400000.0,1611100000.0,1509700000.0,108528806.0,93.41,10137000000.0,13568200000.0,15179300000.0,24675500000.0,108500000.0,108500000.0,500000.0,10137000000.0,10137000000.0,10136500000.0,10137000000.0,10137000000.0,10136500000.0,1486600000.0,1486600000.0,14808000000.0,9857373971.931025,14362400000.0,10313100000.0,88230900000.0,1164100000.0,4411600000.0,,0.0,13459700000.0,63555400000.0,1611100000.0,-510100000.0,91673971.931024,3323200000.0,0.2469,77917800000.0,88230900000.0,371300000.0,371300000.0
