symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
DIXON.NS,2023-03-31,3M,INR,,,27797200000.0,324500000.0,279700000.0,,,806600000.0,1230400000.0,1556700000.0,2670700000.0,109100000.0,109100000.0,200000.0,806600000.0,806600000.0,806400000.0,806600000.0,806600000.0,806400000.0,-173500000.0,-173500000.0,1563800000.0,811706073.307768,1340600000.0,1330100000.0,30467900000.0,-21900000.0,-1985700000.0,0.0,1121300000.0,27797200000.0,326300000.0,-15200000.0,-1993926.692232,314900000.0,0.280835,29137800000.0,30467900000.0,-7100000.0,-7100000.0
DIXON.NS,2023-06-30,3M,INR,61010638.0,11.28,29557500000.0,337100000.0,337100000.0,61119005.0,11.26,688200000.0,1040400000.0,1377500000.0,3157500000.0,140000000.0,140000000.0,16300000.0,688200000.0,688200000.0,671900000.0,688200000.0,688200000.0,671900000.0,-140000000.0,-140000000.0,1377500000.0,688200000.0,2175900000.0,981600000.0,32715000000.0,28500000.0,1153900000.0,0.0,900400000.0,29557500000.0,337100000.0,0.0,0.0,228500000.0,0.253776,31733400000.0,32715000000.0,0.0,0.0
DIXON.NS,2023-09-30,3M,INR,56365546.0,19.04,44691100000.0,364400000.0,364400000.0,56603376.0,18.96,1073200000.0,1656600000.0,2021000000.0,4740700000.0,171200000.0,171200000.0,-60400000.0,1073200000.0,1073200000.0,1133600000.0,1073200000.0,1073200000.0,1133600000.0,-171200000.0,-171200000.0,2021000000.0,1073200000.0,3116000000.0,1624700000.0,49431800000.0,7200000.0,1799100000.0,0.0,1485400000.0,44691100000.0,364400000.0,0.0,0.0,351800000.0,0.236839,47807100000.0,49431800000.0,0.0,0.0
DIXON.NS,2023-09-30,TTM,INR,58708446.0,52.660905,,,,58978661.0,52.42113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIXON.NS,2023-12-31,3M,INR,59201964.0,16.29,43917500000.0,407000000.0,407000000.0,59494139.0,16.21,964400000.0,1479400000.0,1886400000.0,4265000000.0,222000000.0,222000000.0,-6300000.0,964400000.0,964400000.0,970700000.0,964400000.0,964400000.0,970700000.0,-222000000.0,-222000000.0,1886400000.0,964400000.0,2828100000.0,1436900000.0,48182500000.0,23200000.0,1554000000.0,0.0,1257400000.0,43917500000.0,407000000.0,0.0,0.0,286700000.0,0.22801,46745600000.0,48182500000.0,0.0,0.0
DIXON.NS,2023-12-31,TTM,INR,58673505.0,60.200905,145963300000.0,1433000000.0,1388200000.0,58966674.0,59.90113,3532400000.0,5406800000.0,6839800000.0,14833900000.0,642300000.0,642300000.0,-50200000.0,3532400000.0,3532400000.0,3582600000.0,3532400000.0,3532400000.0,3582600000.0,-706700000.0,-706700000.0,6846900000.0,3537738746.982894,9460600000.0,5373300000.0,160797200000.0,37000000.0,2521300000.0,0.0,4764500000.0,145963300000.0,1433000000.0,-15200000.0,-1761253.017106,1181900000.0,0.248064,155423900000.0,160797200000.0,-7100000.0,-7100000.0
