symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue
LALPATHLAB.NS,2023-03-31,3M,INR,,,1059000000.0,376000000.0,376000000.0,,,567000000.0,922000000.0,1298000000.0,3851000000.0,90000000.0,90000000.0,-2000000.0,567000000.0,567000000.0,569000000.0,567000000.0,567000000.0,569000000.0,-90000000.0,-90000000.0,1298000000.0,567000000.0,2383000000.0,1468000000.0,4910000000.0,-546000000.0,1082000000.0,0.0,832000000.0,1059000000.0,376000000.0,0.0,263000000.0,0.316106,3442000000.0,4910000000.0
LALPATHLAB.NS,2023-06-30,3M,INR,83015075.0,9.95,1876000000.0,351000000.0,351000000.0,83182276.0,9.93,826000000.0,1255000000.0,1606000000.0,3534000000.0,80000000.0,80000000.0,-10000000.0,826000000.0,826000000.0,836000000.0,826000000.0,826000000.0,836000000.0,-80000000.0,-80000000.0,1606000000.0,826000000.0,2423000000.0,1111000000.0,5410000000.0,144000000.0,1025000000.0,0.0,1175000000.0,1876000000.0,351000000.0,0.0,339000000.0,0.288511,4299000000.0,5410000000.0
LALPATHLAB.NS,2023-09-30,3M,INR,83054711.0,13.16,2076000000.0,359000000.0,359000000.0,83307927.0,13.12,1093000000.0,1600000000.0,1959000000.0,3937000000.0,78000000.0,78000000.0,-14000000.0,1093000000.0,1093000000.0,1107000000.0,1093000000.0,1093000000.0,1107000000.0,-78000000.0,-78000000.0,1959000000.0,1093000000.0,2518000000.0,1419000000.0,6013000000.0,181000000.0,1105000000.0,0.0,1522000000.0,2076000000.0,359000000.0,0.0,415000000.0,0.272668,4594000000.0,6013000000.0
LALPATHLAB.NS,2023-09-30,TTM,INR,82964857.0,36.32,,,,83143746.0,36.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LALPATHLAB.NS,2023-12-31,3M,INR,83213920.0,9.77,1847000000.0,360000000.0,360000000.0,83299180.0,9.76,813000000.0,1229000000.0,1589000000.0,3542000000.0,70000000.0,70000000.0,-9000000.0,813000000.0,813000000.0,822000000.0,813000000.0,813000000.0,822000000.0,-70000000.0,-70000000.0,1589000000.0,813000000.0,2496000000.0,1046000000.0,5389000000.0,183000000.0,1046000000.0,0.0,1159000000.0,1847000000.0,360000000.0,0.0,337000000.0,0.290768,4343000000.0,5389000000.0
LALPATHLAB.NS,2023-12-31,TTM,INR,83097706.0,39.7,4726000000.0,1446000000.0,1446000000.0,83234709.0,39.63,3299000000.0,5006000000.0,6452000000.0,16996000000.0,318000000.0,318000000.0,-35000000.0,3299000000.0,3299000000.0,3334000000.0,3299000000.0,3299000000.0,3334000000.0,-318000000.0,-318000000.0,6452000000.0,3299000000.0,9820000000.0,7176000000.0,21722000000.0,-2170000000.0,4258000000.0,0.0,4688000000.0,4726000000.0,1446000000.0,0.0,1354000000.0,0.288823,14546000000.0,21722000000.0
