symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
ACC.NS,2022-09-30,TTM,INR,187784988.0,43.52,46525200000.0,6524700000.0,6472400000.0,188318523.0,43.39,8171000000.0,11587900000.0,18112600000.0,121105200000.0,560600000.0,560600000.0,,8171000000.0,8171000000.0,8172100000.0,8171000000.0,8171000000.0,8172100000.0,1385500000.0,1385500000.0,18593000000.0,8527014331.704044,77755700000.0,43349500000.0,167630400000.0,-33355300000.0,23352100000.0,0.0,11027300000.0,46525200000.0,6524700000.0,41542100000.0,41935500000.0,-578500000.0,-124385668.295956,2855200000.0,0.258921,124280900000.0,167630400000.0,-480400000.0,-480400000.0
ACC.NS,2023-06-30,3M,INR,187792103.0,24.82,14269300000.0,2000500000.0,2000500000.0,188247173.0,24.76,4661000000.0,6506600000.0,8507100000.0,37741800000.0,251100000.0,251100000.0,-400000.0,4661000000.0,4661000000.0,4661400000.0,4661000000.0,4661000000.0,4661400000.0,-251100000.0,-251100000.0,8507100000.0,4661000000.0,32033500000.0,5708300000.0,52011100000.0,769100000.0,16859200000.0,0.0,6255500000.0,14269300000.0,2000500000.0,11654300000.0,11654300000.0,0.0,0.0,1594100000.0,0.254832,46302800000.0,52011100000.0,0.0,0.0
ACC.NS,2023-09-30,3M,INR,187744434.0,20.66,12944300000.0,2128000000.0,2128000000.0,188291262.0,20.6,3878800000.0,5482600000.0,7610600000.0,31403000000.0,288600000.0,288600000.0,300000.0,3878800000.0,3878800000.0,3878800000.0,3878800000.0,3878800000.0,3878800000.0,-288600000.0,-288600000.0,7610600000.0,3878800000.0,28038200000.0,3364800000.0,44347300000.0,2100500000.0,14483800000.0,0.0,5194000000.0,12944300000.0,2128000000.0,9478900000.0,9478900000.0,0.0,0.0,1315200000.0,0.253215,40982500000.0,44347300000.0,0.0,0.0
ACC.NS,2023-12-31,3M,INR,187799511.0,28.63,13410300000.0,2352300000.0,2352300000.0,188325744.0,28.55,5376700000.0,7632200000.0,9984500000.0,35733300000.0,339100000.0,339100000.0,400000.0,5376700000.0,5376700000.0,5376700000.0,5376700000.0,5376700000.0,5376700000.0,-339100000.0,-339100000.0,9984500000.0,5376700000.0,29038400000.0,6694900000.0,49143600000.0,861500000.0,15346400000.0,0.0,7293100000.0,13410300000.0,2352300000.0,9556800000.0,9556800000.0,0.0,0.0,1916400000.0,0.262769,42448700000.0,49143600000.0,0.0,0.0
