symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
BDL.NS,2023-03-31,3M,INR,,,3730959000.0,139402000.0,-36598000.0,,,1527589000.0,2052694000.0,2192096000.0,4339044000.0,-5432000.0,-5432000.0,1527589000.0,1527589000.0,1527589000.0,1527589000.0,1527589000.0,1527589000.0,1098995000.0,1098995000.0,2178066000.0,1517175607.588651,2634003000.0,1705041000.0,8070003000.0,-612183000.0,681249000.0,0.0,2058126000.0,3730959000.0,139402000.0,1006000.0,3616607.588651,530537000.0,0.257777,6364962000.0,8070003000.0,14030000.0,14030000.0
BDL.NS,2023-06-30,3M,INR,183407456.0,2.28,1242872000.0,168871000.0,168871000.0,183407456.0,2.28,418169000.0,579207000.0,748078000.0,1714028000.0,7796000.0,7796000.0,418169000.0,418169000.0,418169000.0,418169000.0,418169000.0,418169000.0,-7796000.0,-7796000.0,748078000.0,418169000.0,2209295000.0,-495267000.0,2956900000.0,1074474000.0,707295000.0,0.0,571411000.0,1242872000.0,168871000.0,0.0,0.0,153242000.0,0.268182,3452167000.0,2956900000.0,0.0,0.0
BDL.NS,2023-09-30,3M,INR,183179701.0,8.03,2714601000.0,174337000.0,174337000.0,183179701.0,8.03,1470933000.0,1949011000.0,2123348000.0,3385125000.0,7834000.0,7834000.0,1470933000.0,1470933000.0,1470933000.0,1470933000.0,1470933000.0,1470933000.0,-7834000.0,-7834000.0,2123348000.0,1470933000.0,2219083000.0,1166042000.0,6099726000.0,782969000.0,811286000.0,0.0,1941177000.0,2714601000.0,174337000.0,0.0,0.0,470244000.0,0.242247,4933684000.0,6099726000.0,0.0,0.0
BDL.NS,2023-09-30,TTM,INR,183238122.0,23.22,,,,183238122.0,23.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDL.NS,2023-12-31,3M,INR,183221167.0,7.37,2169143000.0,164678000.0,164678000.0,183221167.0,7.37,1350340000.0,1898771000.0,2063449000.0,3794307000.0,7745000.0,7745000.0,1350340000.0,1350340000.0,1350340000.0,1350340000.0,1350340000.0,1350340000.0,-7745000.0,-7745000.0,2063449000.0,1350340000.0,2771516000.0,1022791000.0,5963450000.0,875980000.0,842006000.0,0.0,1891026000.0,2169143000.0,164678000.0,0.0,0.0,540686000.0,0.285922,4940659000.0,5963450000.0,0.0,0.0
BDL.NS,2023-12-31,TTM,INR,183313715.0,26.01,9857575000.0,647288000.0,471288000.0,183313715.0,26.01,4767031000.0,6479683000.0,7126971000.0,13232504000.0,17943000.0,17943000.0,4767031000.0,4767031000.0,4767031000.0,4767031000.0,4767031000.0,4767031000.0,1075620000.0,1075620000.0,7112941000.0,4756680623.022591,9833897000.0,3398607000.0,23090079000.0,2121240000.0,3041836000.0,0.0,6461740000.0,9857575000.0,647288000.0,1006000.0,3679623.022591,1694709000.0,0.262268,19691472000.0,23090079000.0,14030000.0,14030000.0
