symbol,asOfDate,periodType,currencyCode,NetIncome
SJVN.NS,2023-03-31,3M,INR,172100000.0
SJVN.NS,2023-06-30,3M,INR,2717500000.0
SJVN.NS,2023-09-30,3M,INR,4396400000.0
SJVN.NS,2023-12-31,3M,INR,1389700000.0
SJVN.NS,2023-12-31,TTM,INR,8675700000.0
