symbol,asOfDate,periodType,currencyCode,NetIncome
IPCALAB.NS,2023-03-31,3M,INR,765200000.0
IPCALAB.NS,2023-06-30,3M,INR,1628200000.0
IPCALAB.NS,2023-09-30,3M,INR,1450600000.0
IPCALAB.NS,2023-12-31,3M,INR,1798800000.0
IPCALAB.NS,2023-12-31,TTM,INR,5642800000.0
