symbol,asOfDate,periodType,currencyCode,NetIncome
MARUTI.NS,2023-03-31,3M,INR,26708000000.0
MARUTI.NS,2023-06-30,3M,INR,25252000000.0
MARUTI.NS,2023-09-30,3M,INR,37643000000.0
MARUTI.NS,2023-12-31,3M,INR,32068000000.0
MARUTI.NS,2023-12-31,TTM,INR,121709000000.0
