symbol,asOfDate,periodType,currencyCode,NetIncome
POLICYBZR.NS,2023-03-31,3M,INR,-96698000.0
POLICYBZR.NS,2023-06-30,3M,INR,-119041000.0
POLICYBZR.NS,2023-09-30,3M,INR,-202438000.0
POLICYBZR.NS,2023-12-31,3M,INR,380455000.0
POLICYBZR.NS,2023-12-31,TTM,INR,-32841000.0
