symbol,asOfDate,periodType,currencyCode,NetIncome
ABCAPITAL.NS,2023-03-31,3M,INR,6086500000.0
ABCAPITAL.NS,2023-06-30,3M,INR,6487600000.0
ABCAPITAL.NS,2023-09-30,3M,INR,7050500000.0
ABCAPITAL.NS,2023-12-31,3M,INR,7357600000.0
ABCAPITAL.NS,2023-12-31,TTM,INR,26982200000.0
