symbol,asOfDate,periodType,currencyCode,NetIncome
BAJAJHLDNG.NS,2023-03-31,3M,INR,13527500000.0
BAJAJHLDNG.NS,2023-06-30,3M,INR,14155000000.0
BAJAJHLDNG.NS,2023-09-30,3M,INR,14911600000.0
BAJAJHLDNG.NS,2023-12-31,3M,INR,16444300000.0
BAJAJHLDNG.NS,2023-12-31,TTM,INR,59038400000.0
