symbol,asOfDate,periodType,currencyCode,NetIncome
HINDUNILVR.NS,2023-03-31,3M,INR,26000000000.0
HINDUNILVR.NS,2023-06-30,3M,INR,25540000000.0
HINDUNILVR.NS,2023-09-30,3M,INR,26560000000.0
HINDUNILVR.NS,2023-12-31,3M,INR,25090000000.0
HINDUNILVR.NS,2023-12-31,TTM,INR,103190000000.0
