symbol,asOfDate,periodType,currencyCode,NetIncome
VOLTAS.NS,2023-03-31,3M,INR,1439200000.0
VOLTAS.NS,2023-06-30,3M,INR,1292900000.0
VOLTAS.NS,2023-09-30,3M,INR,366800000.0
VOLTAS.NS,2023-12-31,3M,INR,-304100000.0
VOLTAS.NS,2023-12-31,TTM,INR,2794800000.0
