symbol,asOfDate,periodType,currencyCode,NetIncome
LALPATHLAB.NS,2023-03-31,3M,INR,567000000.0
LALPATHLAB.NS,2023-06-30,3M,INR,826000000.0
LALPATHLAB.NS,2023-09-30,3M,INR,1093000000.0
LALPATHLAB.NS,2023-12-31,3M,INR,813000000.0
LALPATHLAB.NS,2023-12-31,TTM,INR,3299000000.0
