symbol,asOfDate,periodType,currencyCode,NetIncome
JSWENERGY.NS,2023-03-31,3M,INR,2720500000.0
JSWENERGY.NS,2023-09-30,3M,INR,8501600000.0
JSWENERGY.NS,2023-12-31,3M,INR,2313300000.0
JSWENERGY.NS,2023-12-31,TTM,INR,16434200000.0
