symbol,asOfDate,periodType,currencyCode,NetIncome
BOSCHLTD.NS,2023-03-31,3M,INR,3981000000.0
BOSCHLTD.NS,2023-06-30,3M,INR,4093000000.0
BOSCHLTD.NS,2023-09-30,3M,INR,9998000000.0
BOSCHLTD.NS,2023-12-31,3M,INR,5182000000.0
BOSCHLTD.NS,2023-12-31,TTM,INR,23254000000.0
