symbol,asOfDate,periodType,currencyCode,NetIncome
IDBI.NS,2023-03-31,3M,INR,12168193000.0
IDBI.NS,2023-06-30,3M,INR,12292600000.0
IDBI.NS,2023-09-30,3M,INR,13854000000.0
IDBI.NS,2023-12-31,3M,INR,15085300000.0
IDBI.NS,2023-12-31,TTM,INR,53400093000.0
