symbol,asOfDate,periodType,currencyCode,NetIncome
ATGL.NS,2023-03-31,3M,INR,979100000.0
ATGL.NS,2023-06-30,3M,INR,1502200000.0
ATGL.NS,2023-09-30,3M,INR,1726800000.0
ATGL.NS,2023-12-31,3M,INR,1766400000.0
ATGL.NS,2023-12-31,TTM,INR,5974500000.0
