symbol,asOfDate,periodType,currencyCode,NetIncome
NMDC.NS,2023-03-31,3M,INR,22715300000.0
NMDC.NS,2023-06-30,3M,INR,16522200000.0
NMDC.NS,2023-09-30,3M,INR,10262400000.0
NMDC.NS,2023-12-31,3M,INR,14839300000.0
NMDC.NS,2023-12-31,TTM,INR,64339200000.0
