symbol,asOfDate,periodType,currencyCode,NetIncome
BEL.NS,2023-03-31,3M,INR,13820200000.0
BEL.NS,2023-09-30,3M,INR,7893500000.0
BEL.NS,2023-12-31,3M,INR,8595800000.0
BEL.NS,2023-12-31,TTM,INR,35694300000.0
