symbol,asOfDate,periodType,currencyCode,NetIncome
VEDL.NS,2023-03-31,3M,INR,18810000000.0
VEDL.NS,2023-06-30,3M,INR,26400000000.0
VEDL.NS,2023-09-30,3M,INR,-17830000000.0
VEDL.NS,2023-12-31,3M,INR,20130000000.0
VEDL.NS,2023-12-31,TTM,INR,47510000000.0
