symbol,asOfDate,periodType,currencyCode,NetIncome
RELIANCE.NS,2023-03-31,3M,INR,192990000000.0
RELIANCE.NS,2023-06-30,3M,INR,160110000000.0
RELIANCE.NS,2023-09-30,3M,INR,173940000000.0
RELIANCE.NS,2023-12-31,3M,INR,172650000000.0
RELIANCE.NS,2023-12-31,TTM,INR,699690000000.0
