symbol,asOfDate,periodType,currencyCode,NetIncome
UPL.NS,2023-03-31,3M,INR,7920000000.0
UPL.NS,2023-06-30,3M,INR,1660000000.0
UPL.NS,2023-09-30,3M,INR,-1890000000.0
UPL.NS,2023-12-31,3M,INR,-12170000000.0
UPL.NS,2023-12-31,TTM,INR,-4480000000.0
