symbol,asOfDate,periodType,currencyCode,NetIncome
INDIANB.NS,2023-03-31,3M,INR,15196800000.0
INDIANB.NS,2023-06-30,3M,INR,18496800000.0
INDIANB.NS,2023-09-30,3M,INR,20684900000.0
INDIANB.NS,2023-12-31,3M,INR,22056300000.0
INDIANB.NS,2023-12-31,TTM,INR,76434800000.0
