symbol,asOfDate,periodType,currencyCode,NetIncome
DEEPAKNTR.NS,2023-03-31,3M,INR,2338600000.0
DEEPAKNTR.NS,2023-06-30,3M,INR,1499000000.0
DEEPAKNTR.NS,2023-09-30,3M,INR,2050800000.0
DEEPAKNTR.NS,2023-12-31,3M,INR,2020500000.0
DEEPAKNTR.NS,2023-12-31,TTM,INR,7909000000.0
