symbol,asOfDate,periodType,currencyCode,NetIncome
UNIONBANK.NS,2023-03-31,3M,INR,28117800000.0
UNIONBANK.NS,2023-06-30,3M,INR,32716500000.0
UNIONBANK.NS,2023-09-30,3M,INR,35718000000.0
UNIONBANK.NS,2023-12-31,3M,INR,36253900000.0
UNIONBANK.NS,2023-12-31,TTM,INR,132806100000.0
