symbol,asOfDate,periodType,currencyCode,NetIncome
NYKAA.NS,2023-03-31,3M,INR,24110000.0
NYKAA.NS,2023-06-30,3M,INR,33030000.0
NYKAA.NS,2023-09-30,3M,INR,58460000.0
NYKAA.NS,2023-12-31,3M,INR,161860000.0
NYKAA.NS,2023-12-31,TTM,INR,277460000.0
