symbol,asOfDate,periodType,currencyCode,NetIncome
SBIN.NS,2023-03-31,3M,INR,180938428000.0
SBIN.NS,2023-06-30,3M,INR,185368000000.0
SBIN.NS,2023-09-30,3M,INR,160995800000.0
SBIN.NS,2023-12-31,3M,INR,110641400000.0
SBIN.NS,2023-12-31,TTM,INR,637943628000.0
