symbol,asOfDate,periodType,currencyCode,NetIncome
OIL.NS,2023-03-31,3M,INR,17428300000.0
OIL.NS,2023-06-30,3M,INR,14266000000.0
OIL.NS,2023-09-30,3M,INR,4206600000.0
OIL.NS,2023-12-31,3M,INR,23471200000.0
OIL.NS,2023-12-31,TTM,INR,59372100000.0
