symbol,asOfDate,periodType,currencyCode,NetIncome
DIVISLAB.NS,2023-03-31,3M,INR,3209700000.0
DIVISLAB.NS,2023-06-30,3M,INR,3560000000.0
DIVISLAB.NS,2023-09-30,3M,INR,3480000000.0
DIVISLAB.NS,2023-12-31,3M,INR,3630000000.0
DIVISLAB.NS,2023-12-31,TTM,INR,13793800000.0
