symbol,asOfDate,periodType,currencyCode,NetIncome
HAL.NS,2023-03-31,3M,INR,28311800000.0
HAL.NS,2023-06-30,3M,INR,8142400000.0
HAL.NS,2023-09-30,3M,INR,12367000000.0
HAL.NS,2023-12-31,3M,INR,12614000000.0
HAL.NS,2023-12-31,TTM,INR,61435200000.0
