symbol,asOfDate,periodType,currencyCode,NetIncome
LT.NS,2023-03-31,3M,INR,39867800000.0
LT.NS,2023-06-30,3M,INR,24930000000.0
LT.NS,2023-09-30,3M,INR,32226300000.0
LT.NS,2023-12-31,3M,INR,29473600000.0
LT.NS,2023-12-31,TTM,INR,126497700000.0
