symbol,asOfDate,periodType,currencyCode,NetIncome
DALBHARAT.NS,2023-03-31,3M,INR,5890000000.0
DALBHARAT.NS,2023-06-30,3M,INR,1300000000.0
DALBHARAT.NS,2023-09-30,3M,INR,1180000000.0
DALBHARAT.NS,2023-12-31,3M,INR,2630000000.0
DALBHARAT.NS,2023-12-31,TTM,INR,11000000000.0
