symbol,asOfDate,periodType,currencyCode,NetIncome
TITAN.NS,2023-03-31,3M,INR,7300000000.0
TITAN.NS,2023-06-30,3M,INR,7530000000.0
TITAN.NS,2023-09-30,3M,INR,9150000000.0
TITAN.NS,2023-12-31,3M,INR,10530000000.0
TITAN.NS,2023-12-31,TTM,INR,34550000000.0
