symbol,asOfDate,periodType,currencyCode,NetIncome
BPCL.NS,2023-03-31,3M,INR,68704700000.0
BPCL.NS,2023-06-30,3M,INR,106443000000.0
BPCL.NS,2023-09-30,3M,INR,82435500000.0
BPCL.NS,2023-12-31,3M,INR,31814200000.0
BPCL.NS,2023-12-31,TTM,INR,289397400000.0
