symbol,asOfDate,periodType,currencyCode,NetIncome
M&M.NS,2023-03-31,3M,INR,26366700000.0
M&M.NS,2023-06-30,3M,INR,35084100000.0
M&M.NS,2023-09-30,3M,INR,23477500000.0
M&M.NS,2023-12-31,3M,INR,26584000000.0
M&M.NS,2023-12-31,TTM,INR,111512300000.0
