symbol,asOfDate,periodType,currencyCode,NetIncome
POONAWALLA.NS,2023-03-31,3M,INR,1983800000.0
POONAWALLA.NS,2023-06-30,3M,INR,2257400000.0
POONAWALLA.NS,2023-09-30,3M,INR,8601700000.0
POONAWALLA.NS,2023-12-31,3M,INR,2651400000.0
POONAWALLA.NS,2023-12-31,TTM,INR,15497400000.0
