symbol,asOfDate,periodType,currencyCode,NetIncome
TORNTPHARM.NS,2023-03-31,3M,INR,2962300000.0
TORNTPHARM.NS,2023-06-30,3M,INR,3780000000.0
TORNTPHARM.NS,2023-09-30,3M,INR,3860000000.0
TORNTPHARM.NS,2023-12-31,3M,INR,4430000000.0
TORNTPHARM.NS,2023-12-31,TTM,INR,14942300000.0
