symbol,asOfDate,periodType,currencyCode,NetIncome
ICICIBANK.NS,2023-03-31,3M,INR,98527008000.0
ICICIBANK.NS,2023-06-30,3M,INR,106361200000.0
ICICIBANK.NS,2023-09-30,3M,INR,108961300000.0
ICICIBANK.NS,2023-12-31,3M,INR,110526000000.0
ICICIBANK.NS,2023-12-31,TTM,INR,424375508000.0
