symbol,asOfDate,periodType,currencyCode,NetIncome
ASIANPAINT.NS,2023-03-31,3M,INR,12341400000.0
ASIANPAINT.NS,2023-06-30,3M,INR,15503700000.0
ASIANPAINT.NS,2023-09-30,3M,INR,12054200000.0
ASIANPAINT.NS,2023-12-31,3M,INR,14477200000.0
ASIANPAINT.NS,2023-12-31,TTM,INR,54376500000.0
