symbol,asOfDate,periodType,currencyCode,NetIncome
SRF.NS,2023-03-31,3M,INR,5624500000.0
SRF.NS,2023-06-30,3M,INR,3592900000.0
SRF.NS,2023-09-30,3M,INR,3007800000.0
SRF.NS,2023-12-31,3M,INR,2534300000.0
SRF.NS,2023-12-31,TTM,INR,14759500000.0
