symbol,asOfDate,periodType,currencyCode,NetIncome
BHEL.NS,2023-03-31,3M,INR,6110000000.0
BHEL.NS,2023-06-30,3M,INR,-3438900000.0
BHEL.NS,2023-09-30,3M,INR,-2381200000.0
BHEL.NS,2023-12-31,3M,INR,-1487700000.0
BHEL.NS,2023-12-31,TTM,INR,-1197800000.0
