symbol,asOfDate,periodType,currencyCode,NetIncome
GLAND.NS,2023-03-31,3M,INR,786830000.0
GLAND.NS,2023-06-30,3M,INR,1941020000.0
GLAND.NS,2023-09-30,3M,INR,1940820000.0
GLAND.NS,2023-12-31,3M,INR,1918560000.0
GLAND.NS,2023-12-31,TTM,INR,6587230000.0
