symbol,asOfDate,periodType,currencyCode,NetIncome
PIDILITIND.NS,2023-03-31,3M,INR,2830300000.0
PIDILITIND.NS,2023-06-30,3M,INR,4681600000.0
PIDILITIND.NS,2023-09-30,3M,INR,4501500000.0
PIDILITIND.NS,2023-12-31,3M,INR,5104800000.0
PIDILITIND.NS,2023-12-31,TTM,INR,17118200000.0
