symbol,asOfDate,periodType,currencyCode,NetIncome
PNB.NS,2023-03-31,3M,INR,18643400000.0
PNB.NS,2023-06-30,3M,INR,13420500000.0
PNB.NS,2023-09-30,3M,INR,19901800000.0
PNB.NS,2023-12-31,3M,INR,24327700000.0
PNB.NS,2023-12-31,TTM,INR,76293400000.0
