symbol,asOfDate,periodType,currencyCode,NetIncome
BERGEPAINT.NS,2023-03-31,3M,INR,1850300000.0
BERGEPAINT.NS,2023-06-30,3M,INR,3543500000.0
BERGEPAINT.NS,2023-09-30,3M,INR,2916400000.0
BERGEPAINT.NS,2023-12-31,3M,INR,2996500000.0
BERGEPAINT.NS,2023-12-31,TTM,INR,11313300000.0
