symbol,asOfDate,periodType,currencyCode,NetIncome
TATACHEM.NS,2023-03-31,3M,INR,7090000000.0
TATACHEM.NS,2023-06-30,3M,INR,5320000000.0
TATACHEM.NS,2023-09-30,3M,INR,4280000000.0
TATACHEM.NS,2023-12-31,3M,INR,1580000000.0
TATACHEM.NS,2023-12-31,TTM,INR,18270000000.0
