symbol,asOfDate,periodType,currencyCode,NetIncome
RVNL.NS,2023-03-31,3M,INR,3592500000.0
RVNL.NS,2023-06-30,3M,INR,3429000000.0
RVNL.NS,2023-09-30,3M,INR,3944200000.0
RVNL.NS,2023-12-31,3M,INR,3585700000.0
RVNL.NS,2023-12-31,TTM,INR,14549800000.0
