symbol,asOfDate,periodType,currencyCode,NetIncome
BDL.NS,2023-03-31,3M,INR,1527589000.0
BDL.NS,2023-06-30,3M,INR,418169000.0
BDL.NS,2023-09-30,3M,INR,1470933000.0
BDL.NS,2023-12-31,3M,INR,1350340000.0
BDL.NS,2023-12-31,TTM,INR,4767031000.0
